@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute class {1 2 }
@data
0.003528,0.000600,0.003659,0.000905,0.003595,0.000822,0.004604,0.000793,0.002200,0.000380,0.002868,0.001236,0.115003,1.857411,0.474910,1.030487,0.608126,4.547842,4.326510,1.932710,2.590573,0.956158,1.237069,-0.112145,0.540423,0.025331,0.017079,635.000000,0.774279,0.982972,0.848930,1.000000,95.698485,0.853384,35.977859,22.768384,-85.923841,1
0.002829,0.000234,0.003119,0.000510,0.003028,0.000474,0.004396,0.000568,0.002380,0.000631,0.002943,0.001123,0.106468,1.431818,0.492872,1.634508,0.660497,4.535714,3.677296,1.934811,2.583683,0.799070,1.128782,-0.133076,0.575407,0.006290,0.011804,368.000000,0.416927,0.963351,0.836364,1.000000,71.213203,0.886798,22.965154,20.873942,-15.308409,1
0.005393,0.001522,0.006974,0.003032,0.006477,0.002790,0.004395,0.000693,0.002264,0.000451,0.002883,0.001141,0.104938,1.781411,0.368414,1.042117,0.605971,4.666093,3.561484,1.945190,2.624196,0.895026,1.200784,-0.118921,0.546230,0.035258,0.042869,692.000000,0.855784,0.959778,0.667954,1.000000,104.911690,0.775226,41.499348,21.469000,64.005465,1
0.003832,0.000736,0.003973,0.000989,0.003889,0.000894,0.006532,0.003242,0.002504,0.000738,0.004081,0.002984,0.135535,1.997151,0.554832,2.570718,0.633826,5.207977,6.731674,2.039882,2.696024,1.134528,1.272262,-0.128120,0.560570,0.021434,0.005806,821.000000,0.686107,0.866034,0.553981,1.000000,129.882250,0.602270,39.209791,28.525158,45.427586,1
0.004371,0.000664,0.004840,0.001176,0.004679,0.001071,0.005139,0.000864,0.002406,0.000560,0.003278,0.001486,0.069096,1.920343,0.417002,1.468978,0.577337,6.616422,4.628603,2.075904,3.058898,0.888227,1.255371,-0.088275,0.502532,0.023604,0.028954,960.000000,0.838167,0.937500,0.714286,1.000000,132.811180,0.673746,48.953689,26.700012,88.311091,1
0.002486,0.000123,0.002348,0.000283,0.002401,0.000254,0.007445,0.003812,0.002554,0.000650,0.004410,0.003487,0.037935,2.412523,0.482638,2.444655,0.520160,8.828729,6.897002,2.363473,3.490285,0.979586,1.347226,-0.088022,0.527650,0.002792,0.000858,642.000000,0.595546,0.914530,0.647177,1.000000,104.568540,0.723895,33.446385,26.868197,-41.531291,1
0.003019,0.000071,0.002911,0.000083,0.002947,0.000095,0.007287,0.002915,0.002693,0.000738,0.004390,0.003022,0.043358,3.285171,0.137045,2.028394,0.464116,8.851711,4.324018,2.137288,3.356834,1.262936,1.464423,-0.050920,0.404454,0.004811,0.002241,311.000000,0.785818,0.956923,0.809896,1.000000,66.627417,0.854525,25.524820,15.786012,8.209217,1
0.003019,0.000071,0.002911,0.000083,0.002947,0.000095,0.007287,0.002915,0.002693,0.000738,0.004390,0.003022,0.043358,3.285171,0.137045,2.028394,0.464116,8.851711,4.324018,2.137288,3.356834,1.262936,1.464423,-0.050920,0.404454,0.004811,0.002241,311.000000,0.785818,0.956923,0.809896,1.000000,66.627417,0.854525,25.524820,15.786012,8.209217,1
0.002986,0.000067,0.002916,0.000070,0.002932,0.000076,0.006259,0.001871,0.002563,0.000555,0.003537,0.002026,0.037656,4.300654,0.037720,2.196078,0.403601,8.522876,4.615490,2.164750,3.530853,1.501047,1.536204,-0.043688,0.382261,0.005165,0.003899,373.000000,0.664212,0.971354,0.737154,1.000000,70.769553,0.909993,25.277733,18.896230,-44.279767,1
0.002995,0.000062,0.002916,0.000072,0.002933,0.000078,0.006289,0.001785,0.002505,0.000553,0.003402,0.001968,0.035855,4.594982,0.011184,2.296245,0.397752,8.716846,4.697602,2.177104,3.526614,1.610385,1.590758,-0.046957,0.395688,0.004583,0.004854,345.000000,0.618020,0.985714,0.746753,1.000000,67.355339,0.927863,23.714074,18.643105,-50.158142,1
0.002946,0.000068,0.002862,0.000075,0.002891,0.000084,0.006733,0.002780,0.002889,0.000548,0.004372,0.002675,0.038591,4.631399,0.026943,2.402567,0.424830,9.116041,4.887558,2.188644,3.516500,1.800277,1.628740,-0.051519,0.411975,0.006431,0.003995,362.000000,0.674031,0.965333,0.715415,1.000000,70.769553,0.883157,25.062390,18.513656,-54.279429,1
0.003036,0.000066,0.002946,0.000077,0.002972,0.000085,0.006574,0.002051,0.002718,0.000468,0.003965,0.002241,0.040039,3.853832,0.077248,2.092374,0.446518,8.071301,4.497590,2.153062,3.506204,1.492871,1.538101,-0.020376,0.263929,0.003627,0.003729,639.000000,0.608411,0.969651,0.768029,1.000000,94.426407,0.881807,32.214817,25.566387,3.180601,1
0.003056,0.000069,0.002939,0.000075,0.002972,0.000091,0.007072,0.002596,0.002583,0.000472,0.003955,0.002612,0.047438,3.590818,-0.009506,1.783069,0.436483,9.403194,3.522066,2.032340,3.326786,1.295684,1.472367,-0.032603,0.323314,0.002059,0.005549,582.000000,0.170625,0.983108,0.829060,1.000000,87.355339,0.936844,27.507052,27.103690,-80.904466,1
0.003030,0.000072,0.002929,0.000076,0.002957,0.000089,0.006522,0.002286,0.002616,0.000589,0.003850,0.002367,0.046034,3.483222,0.034155,1.776767,0.461068,9.604027,3.729111,2.060420,3.324032,1.362191,1.496987,-0.034147,0.330294,0.004860,0.002555,375.000000,0.727349,0.964010,0.721154,1.000000,73.355339,0.852348,26.510527,18.193324,74.885268,1
0.002928,0.000065,0.002908,0.000065,0.002916,0.000065,0.005022,0.000721,0.002946,0.000463,0.003812,0.001224,0.065198,2.706994,0.001555,1.349295,0.501476,8.661626,2.715371,1.907285,3.077803,1.093278,1.390207,-0.025135,0.274677,0.003001,0.003412,628.000000,0.748953,0.975155,0.761212,1.000000,94.426407,0.866627,34.879615,23.112043,-71.296131,2
0.002831,0.000063,0.002828,0.000064,0.002829,0.000064,0.005413,0.000761,0.002645,0.000567,0.003655,0.001529,0.060917,2.651125,0.075163,1.482462,0.508480,7.146302,3.079882,1.972408,3.116108,1.090634,1.385344,-0.017351,0.231709,0.001109,0.005358,718.000000,0.544158,0.982216,0.773707,1.000000,98.669048,0.908267,33.129056,27.794699,-68.989671,2
0.002830,0.000062,0.002794,0.000064,0.002806,0.000066,0.005358,0.000872,0.002657,0.000607,0.003672,0.001553,0.042077,3.530266,0.128497,2.049317,0.445787,9.108959,4.566821,2.165371,3.404897,1.305618,1.479418,-0.046531,0.387518,0.003095,0.004459,491.000000,0.493411,0.968442,0.786859,1.000000,81.355339,0.909720,26.871969,23.373134,73.665486,2
0.002820,0.000069,0.002717,0.000090,0.002742,0.000096,0.009067,0.004884,0.002411,0.000612,0.004186,0.004012,0.052643,2.550239,0.198744,1.565332,0.503793,9.827751,3.802866,2.073934,3.189472,1.002656,1.358839,-0.042179,0.359422,0.002647,0.004265,484.000000,0.799563,0.973843,0.709677,1.000000,83.840620,0.844982,32.098045,19.277501,24.620868,1
0.002643,0.000055,0.002626,0.000061,0.002630,0.000060,0.005594,0.000932,0.002360,0.000581,0.003221,0.001641,0.058177,2.822957,0.055998,1.490272,0.490978,9.951362,3.155222,1.977903,3.132856,1.108590,1.407514,-0.022095,0.260116,0.004917,0.003215,607.000000,0.765230,0.968102,0.699309,1.000000,93.497475,0.854197,34.792363,22.397815,57.511617,2
0.002866,0.000064,0.002863,0.000067,0.002864,0.000066,0.005090,0.000649,0.002694,0.000582,0.003548,0.001347,0.042878,4.579710,-0.101006,2.119063,0.395517,9.010352,3.732812,2.067227,3.401248,1.598189,1.584068,-0.035178,0.339093,0.001316,0.002786,567.000000,0.289431,0.977586,0.750000,1.000000,86.669048,0.927044,27.568228,26.388281,-74.871075,2
0.002877,0.000068,0.002862,0.000071,0.002868,0.000069,0.006336,0.001411,0.002749,0.000586,0.004319,0.002122,0.067387,2.095703,0.148609,1.234222,0.543509,8.994141,2.814419,1.931633,3.005593,0.873642,1.284594,-0.018077,0.231297,0.000441,0.007422,1183.000000,0.886931,0.902365,0.544409,1.000000,152.024390,0.634853,59.119094,27.307227,60.832978,2
0.002838,0.000065,0.002831,0.000069,0.002833,0.000067,0.005488,0.000948,0.002805,0.000739,0.003799,0.001589,0.036924,4.211494,0.035075,2.184680,0.434010,8.671264,4.514921,2.161899,3.542931,1.636761,1.571384,-0.023652,0.285251,0.003112,0.003718,501.000000,0.638168,0.970930,0.759091,1.000000,84.769553,0.855818,29.113401,22.414331,-11.257806,2
0.002812,0.000063,0.002808,0.000064,0.002809,0.000064,0.005538,0.000821,0.002581,0.000550,0.003646,0.001613,0.047822,3.273333,0.024448,1.673067,0.472387,8.868000,3.437243,2.032948,3.287228,1.294622,1.473472,-0.017745,0.239236,0.001305,0.005168,846.000000,0.646536,0.974654,0.777574,1.000000,108.083260,0.893437,37.644684,28.718497,38.646760,2
0.002893,0.000063,0.002866,0.000065,0.002877,0.000066,0.005908,0.001247,0.002836,0.000524,0.004181,0.001837,0.067069,2.692073,-0.038613,1.317015,0.513215,9.033537,2.489729,1.869981,3.055092,1.137186,1.397076,-0.018378,0.235244,0.001894,0.007960,749.000000,0.549240,0.966452,0.710626,1.000000,102.568540,0.877477,34.013289,28.423710,-32.562028,2
0.002904,0.000062,0.002902,0.000062,0.002902,0.000062,0.004990,0.000642,0.002889,0.000448,0.003696,0.001194,0.078833,2.235937,0.005276,1.151072,0.528728,8.676562,2.259451,1.820197,2.854738,0.909841,1.308052,-0.018364,0.228000,0.003760,0.003746,721.000000,0.769155,0.966488,0.702729,1.000000,103.740120,0.825884,38.053443,24.318524,-18.861900,2
0.002951,0.000064,0.002935,0.000071,0.002942,0.000069,0.005773,0.001143,0.002982,0.000412,0.004200,0.001655,0.070977,2.211310,0.054719,1.184205,0.530213,8.482143,2.466943,1.862815,2.963611,0.898375,1.294763,-0.018096,0.230046,0.005145,0.003001,768.000000,0.510258,0.979592,0.774194,1.000000,102.083260,0.908228,33.894623,29.150101,47.235630,2
0.002837,0.000060,0.002794,0.000069,0.002806,0.000069,0.005980,0.001174,0.002407,0.000567,0.003552,0.001915,0.044076,3.478559,0.060135,1.870446,0.462516,8.586621,3.923457,2.084260,3.394645,1.372825,1.495486,-0.027618,0.301547,0.004436,0.004829,673.000000,0.286056,0.983918,0.723656,1.000000,94.568542,0.925966,30.009606,28.755591,39.947386,2
0.002925,0.000063,0.002908,0.000067,0.002913,0.000066,0.005826,0.001079,0.002587,0.000518,0.003692,0.001763,0.050443,3.216398,-0.011819,1.559219,0.481248,7.923387,3.140636,1.980201,3.248247,1.303530,1.468708,-0.022390,0.267002,0.002587,0.005597,849.000000,0.655810,0.978111,0.758036,1.000000,108.325900,0.892630,38.002421,28.689028,53.708635,2
0.002974,0.000063,0.002926,0.000071,0.002937,0.000072,0.005050,0.001032,0.002535,0.000464,0.003177,0.001328,0.061698,2.931429,0.014141,1.515306,0.496173,8.885714,3.015510,1.950060,3.142794,1.219069,1.418580,-0.034136,0.322893,0.001512,0.003446,437.000000,0.721250,0.973274,0.717570,1.000000,77.840620,0.883469,28.592331,19.805193,73.554071,1
0.002938,0.000064,0.002916,0.000067,0.002923,0.000067,0.004726,0.000758,0.002606,0.000438,0.003283,0.001178,0.070387,2.815790,-0.059607,1.328135,0.512050,9.578947,2.498153,1.854165,3.022879,1.209122,1.422602,-0.031453,0.303571,0.000484,0.004815,537.000000,0.584729,0.967568,0.710317,1.000000,86.083261,0.889846,29.088462,23.597388,-44.261539,2
0.002874,0.000067,0.002780,0.000069,0.002802,0.000080,0.006732,0.002566,0.002489,0.000571,0.003647,0.002464,0.049472,3.331011,0.090949,1.790747,0.461409,7.811847,3.978536,2.088989,3.268126,1.270235,1.465086,-0.046969,0.381616,0.002793,0.003517,349.000000,0.772178,0.974860,0.664762,1.000000,69.840620,0.873918,26.596419,16.899533,-32.752385,1
0.002870,0.000073,0.002770,0.000071,0.002795,0.000084,0.006551,0.002387,0.002389,0.000550,0.003519,0.002366,0.046182,3.598684,0.147583,2.229571,0.440610,9.296053,4.761037,2.182836,3.402678,1.328904,1.490134,-0.049562,0.401778,0.001313,0.002191,370.000000,0.623068,0.981432,0.731225,1.000000,70.183766,0.917592,24.621609,19.258226,-40.127038,1
0.002838,0.000070,0.002753,0.000077,0.002782,0.000086,0.006863,0.002443,0.002524,0.000664,0.004148,0.002736,0.043914,3.391586,0.081035,1.922142,0.462680,8.906149,3.955593,2.093052,3.327843,1.308281,1.476714,-0.043707,0.374710,0.006138,0.003152,372.000000,0.689114,0.976378,0.708571,1.000000,71.597980,0.886959,25.669433,18.601435,-26.959683,1
0.002855,0.000075,0.002748,0.000080,0.002781,0.000093,0.006579,0.002349,0.002416,0.000576,0.003804,0.002520,0.067018,2.424929,0.092522,1.379981,0.532196,9.002833,2.847018,1.935185,3.036755,1.049459,1.348972,-0.034576,0.321227,0.005890,0.002540,419.000000,0.636163,0.961009,0.761818,1.000000,76.526912,0.876030,26.387689,20.359538,-24.693235,1
0.002628,0.000076,0.002471,0.000090,0.002512,0.000112,0.006966,0.002871,0.002383,0.000605,0.003783,0.002782,0.053930,2.457237,0.336053,1.695886,0.502341,9.398026,4.844864,2.182007,3.217035,0.935585,1.322906,-0.072942,0.469502,0.005021,0.002176,361.000000,0.673307,0.967828,0.791667,1.000000,69.698485,0.907605,25.010200,18.491622,15.430924,1
0.002626,0.000091,0.002563,0.000079,0.002588,0.000091,0.006420,0.002346,0.002841,0.000568,0.004416,0.002478,0.063139,1.537267,0.501948,1.643674,0.593785,6.534161,4.550075,2.126754,3.008652,0.669245,1.160881,-0.113881,0.558214,0.004099,0.003167,785.000000,0.918838,0.912791,0.695922,1.000000,122.083260,0.651151,51.651885,20.383588,78.776826,1
0.002664,0.000080,0.002562,0.000085,0.002598,0.000097,0.007424,0.003742,0.002917,0.000628,0.004627,0.003331,0.051598,3.060837,0.214848,2.229872,0.503816,11.022814,4.387312,2.126286,3.240696,1.320042,1.456216,-0.045238,0.384193,0.003204,0.003355,338.000000,0.812535,0.928571,0.643810,1.000000,73.941125,0.756286,27.550369,16.059450,60.794990,1
0.002669,0.000066,0.002536,0.000090,0.002572,0.000105,0.009124,0.004828,0.002612,0.000590,0.004659,0.004189,0.038978,3.731904,0.106528,2.040869,0.453412,8.857909,4.593751,2.168868,3.475216,1.477880,1.528104,-0.039651,0.363026,0.001567,0.001654,453.000000,0.785509,0.976293,0.671111,1.000000,80.083261,0.865856,30.590916,18.931211,-50.050075,1
0.002628,0.000076,0.002471,0.000090,0.002512,0.000112,0.006966,0.002871,0.002383,0.000605,0.003783,0.002782,0.053930,2.457237,0.336053,1.695886,0.502341,9.398026,4.844864,2.182007,3.217035,0.935585,1.322906,-0.072942,0.469502,0.005021,0.002176,361.000000,0.673307,0.967828,0.791667,1.000000,69.698485,0.907605,25.010200,18.491622,15.430924,1
0.002547,0.000062,0.002410,0.000091,0.002442,0.000104,0.007328,0.003661,0.002447,0.000613,0.003795,0.003060,0.045792,3.123016,0.146009,1.994126,0.488589,10.075397,4.149077,2.117405,3.329933,1.291934,1.455013,-0.044512,0.380199,0.000810,0.003869,321.000000,0.759247,0.975684,0.697826,1.000000,66.769553,0.878306,25.148867,16.366937,-58.992849,1
0.002530,0.000058,0.002470,0.000063,0.002484,0.000067,0.005768,0.001626,0.002312,0.000443,0.003268,0.001868,0.048390,3.313559,-0.009777,1.647268,0.467218,9.183616,3.245946,1.982349,3.251791,1.294591,1.473089,-0.042093,0.361556,0.003233,0.005038,429.000000,0.752861,0.972789,0.715000,1.000000,77.597980,0.872659,28.915732,19.031754,-44.883121,1
0.002599,0.000062,0.002458,0.000102,0.002506,0.000113,0.006919,0.002457,0.002675,0.000777,0.004361,0.002778,0.050077,2.750831,0.226665,1.830178,0.510028,9.176080,4.264677,2.106329,3.178621,1.157029,1.404559,-0.066089,0.445866,0.004988,0.001836,376.000000,0.714985,0.944724,0.683636,1.000000,74.426407,0.830521,26.335006,18.411855,54.686777,1
0.002543,0.000065,0.002404,0.000081,0.002433,0.000096,0.006150,0.002341,0.002177,0.000491,0.003134,0.002169,0.041029,3.561514,0.150737,2.085402,0.456649,9.018927,4.819831,2.191454,3.449417,1.409786,1.482000,-0.057498,0.430208,0.005167,0.002810,386.000000,0.711209,0.950739,0.699275,1.000000,74.769553,0.844905,26.659683,18.741243,45.975269,1
0.002520,0.000072,0.002390,0.000089,0.002416,0.000101,0.006372,0.002411,0.002193,0.000527,0.003161,0.002236,0.051076,3.103203,0.231265,1.950431,0.490623,9.829182,4.696800,2.168916,3.310720,1.274452,1.462550,-0.058907,0.427621,0.007610,0.002668,355.000000,0.701493,0.962060,0.747368,1.000000,70.526912,0.871965,25.290014,18.023607,-89.788937,1
0.002549,0.000055,0.002515,0.000064,0.002521,0.000063,0.005039,0.000887,0.002316,0.000515,0.003012,0.001395,0.051498,3.023256,0.045443,1.602190,0.473400,7.976744,3.311087,2.009479,3.258485,1.140616,1.428098,-0.017402,0.236115,0.001598,0.003286,502.000000,0.837280,0.959847,0.653646,1.000000,88.083261,0.794916,34.461760,18.842789,-25.357910,2
0.002516,0.000058,0.002502,0.000060,0.002506,0.000060,0.004968,0.000711,0.002518,0.000502,0.003261,0.001308,0.040324,4.036530,0.003171,1.981985,0.443951,8.283105,4.056838,2.105110,3.465114,1.597798,1.544873,-0.031556,0.325128,0.003803,0.007070,527.000000,0.626759,0.975926,0.763768,1.000000,84.426407,0.907478,29.419748,22.924257,82.658841,2
0.002588,0.000060,0.002542,0.000069,0.002553,0.000069,0.005450,0.001024,0.002515,0.000556,0.003352,0.001566,0.038109,3.882653,0.097331,2.117028,0.436582,8.586735,4.701661,2.178646,3.475257,1.445231,1.532418,-0.030982,0.322495,0.005419,0.003321,473.000000,0.631374,0.973251,0.700741,1.000000,80.669048,0.891161,28.011379,21.722219,53.974476,2
0.002587,0.000071,0.002444,0.000096,0.002494,0.000113,0.007294,0.002989,0.002794,0.000842,0.004563,0.003075,0.037907,4.034091,0.157180,2.214130,0.435378,9.178030,5.479669,2.222222,3.551180,1.539127,1.556186,-0.057358,0.438334,0.002441,0.004524,336.000000,0.738694,0.960000,0.777778,1.000000,68.870058,0.864902,25.384078,17.109915,76.892333,1
0.002564,0.000071,0.002418,0.000094,0.002461,0.000112,0.007132,0.002980,0.002523,0.000695,0.004074,0.002945,0.046486,2.645985,0.324674,1.786723,0.499969,9.996350,4.996337,2.201479,3.301756,1.042157,1.378215,-0.075701,0.481267,0.002997,0.001039,349.000000,0.704664,0.961433,0.775556,1.000000,69.698485,0.877435,25.096549,17.807032,87.070669,1
0.002745,0.000060,0.002753,0.000063,0.002750,0.000063,0.004764,0.000609,0.002425,0.000493,0.003182,0.001254,0.044369,3.460383,0.079615,1.831965,0.469800,8.952186,4.056457,2.104892,3.355102,1.391029,1.502689,-0.021191,0.263885,0.002077,0.003109,834.000000,0.788537,0.974299,0.662957,1.000000,111.053820,0.834685,41.720187,25.657394,-37.792535,2
0.002784,0.000063,0.002768,0.000068,0.002772,0.000067,0.004963,0.000768,0.002576,0.000799,0.003283,0.001388,0.042713,3.948454,-0.039862,1.938357,0.432082,8.312715,3.644477,2.038091,3.382514,1.482151,1.530307,-0.038577,0.354024,0.003455,0.005756,364.000000,0.616037,0.928571,0.693333,1.000000,78.284271,0.727675,25.290277,19.921579,-73.947357,2
0.002740,0.000062,0.002739,0.000065,0.002738,0.000063,0.004970,0.000705,0.002570,0.000728,0.003264,0.001354,0.045675,3.876761,-0.017865,1.896090,0.455268,10.306338,3.740664,2.043235,3.367307,1.573634,1.536928,-0.047035,0.387339,0.003004,0.001823,364.000000,0.727322,0.903226,0.709552,1.000000,81.355339,0.674416,27.181518,18.654586,-83.666556,2
0.002755,0.000061,0.002734,0.000072,0.002737,0.000071,0.004993,0.000858,0.002523,0.000721,0.003032,0.001290,0.042891,4.350000,0.125414,2.382773,0.438294,8.975000,5.524375,2.239400,3.445931,1.790000,1.554535,-0.119683,0.598353,0.006455,0.007517,228.000000,0.803926,0.880309,0.660870,1.000000,62.041631,0.720925,23.227323,13.813957,76.514441,2
0.002793,0.000064,0.002779,0.000076,0.002781,0.000073,0.004463,0.000753,0.002286,0.000377,0.002898,0.001138,0.042516,3.925651,0.005862,1.903474,0.447448,8.594796,3.958486,2.101415,3.447046,1.545570,1.554741,-0.029122,0.312385,0.008091,0.004208,635.000000,0.665223,0.967988,0.740093,1.000000,94.669048,0.871848,32.981983,24.625838,-73.391317,2
0.002749,0.000064,0.002710,0.000068,0.002719,0.000069,0.005045,0.000793,0.002433,0.000540,0.003141,0.001363,0.047745,3.173171,0.048717,1.612493,0.493677,8.743902,3.497829,2.006434,3.227467,1.340779,1.473426,-0.048052,0.385275,0.003527,0.004848,495.000000,0.673080,0.972495,0.682759,1.000000,83.497475,0.871220,29.390740,21.736487,-63.222461,2
0.002780,0.000064,0.002753,0.000070,0.002759,0.000070,0.004891,0.000826,0.002396,0.000711,0.002968,0.001320,0.047347,3.822581,0.023431,1.952278,0.475655,7.370968,3.964533,2.053959,3.305909,1.636634,1.544885,-0.088571,0.514591,0.001026,0.004362,261.000000,0.838068,0.942238,0.745714,1.000000,65.213203,0.748103,25.160600,13.726744,-87.589070,2
0.002776,0.000066,0.002758,0.000067,0.002760,0.000067,0.005119,0.000910,0.002586,0.000915,0.003111,0.001413,0.035445,5.103030,0.002785,2.528338,0.391929,8.557576,5.131533,2.211530,3.545758,1.841175,1.648774,-0.089545,0.531909,0.001272,0.006353,213.000000,0.855166,0.934211,0.633929,1.000000,58.870058,0.746741,23.415732,12.137625,37.899575,2
0.002765,0.000063,0.002756,0.000064,0.002759,0.000064,0.005246,0.000891,0.002533,0.000748,0.003450,0.001555,0.045038,3.731765,-0.012017,1.878168,0.460027,8.724706,3.639507,2.055275,3.359598,1.534395,1.525698,-0.030311,0.314071,0.005786,0.002879,518.000000,0.641037,0.893103,0.622596,1.000000,94.426407,0.714830,30.570569,23.463229,59.520461,2
0.002724,0.000060,0.002725,0.000064,0.002724,0.000064,0.004569,0.000578,0.002376,0.000487,0.002952,0.001128,0.087527,1.819533,0.011329,0.891458,0.566436,9.946921,1.859178,1.714647,2.693414,0.776619,1.222368,-0.030733,0.285541,0.002768,0.002052,549.000000,0.690319,0.978610,0.728117,1.000000,86.669048,0.897614,31.161785,22.545716,-36.629431,2
0.002738,0.000060,0.002728,0.000069,0.002730,0.000067,0.004616,0.000593,0.002322,0.000486,0.002916,0.001164,0.042454,3.625523,0.051125,1.888452,0.454017,9.190377,4.016058,2.101840,3.381993,1.413022,1.513809,-0.031438,0.320848,0.001679,0.004865,547.000000,0.736183,0.976786,0.767181,1.000000,87.597980,0.875688,32.157706,21.763783,-17.564043,2
0.002730,0.000064,0.002701,0.000066,0.002709,0.000067,0.005013,0.000873,0.002350,0.000525,0.003178,0.001448,0.054172,3.174941,0.061256,1.764376,0.490978,8.881797,3.588865,2.049017,3.253085,1.327141,1.471345,-0.044385,0.372884,0.006252,0.003608,495.000000,0.691821,0.968689,0.736607,1.000000,83.012193,0.881313,29.665701,21.420688,-21.474534,2
0.002782,0.000062,0.002763,0.000068,0.002767,0.000067,0.004553,0.000672,0.002295,0.000418,0.002892,0.001149,0.043633,3.606491,0.037190,1.825821,0.442934,8.174442,3.884377,2.085246,3.400935,1.341252,1.492544,-0.022966,0.276793,0.003838,0.004217,592.000000,0.752336,0.961039,0.717576,1.000000,92.669048,0.847890,33.989474,22.391563,-72.411579,2
0.002766,0.000231,0.002514,0.000328,0.002564,0.000319,0.007205,0.003455,0.002173,0.000496,0.003478,0.002954,0.110659,1.451327,0.707967,1.953246,0.618844,5.699115,4.989114,2.055782,2.549803,0.683765,1.148128,-0.241594,0.725409,0.008326,0.007272,289.000000,0.737925,0.969799,0.688095,1.000000,62.769553,0.893061,23.437410,15.817510,52.167372,1
0.002690,0.000174,0.002543,0.000357,0.002575,0.000322,0.006677,0.003046,0.002191,0.000506,0.003519,0.002761,0.185013,0.631387,0.750952,0.921533,0.758759,4.989051,4.091121,1.787092,2.188108,0.374034,0.860879,-0.250618,0.702045,0.000988,0.007619,325.000000,0.790640,0.970149,0.764706,1.000000,68.284271,0.850793,26.145282,16.008264,9.540843,1
0.004471,0.000793,0.006183,0.002087,0.005658,0.001991,0.003705,0.000400,0.002105,0.000408,0.002587,0.000864,0.258700,0.895666,0.340208,0.594910,0.787058,3.874799,1.798129,1.506195,1.873346,0.651253,0.917590,-0.144416,0.516313,0.032605,0.096397,707.000000,0.716115,0.954116,0.696552,1.000000,102.325900,0.832168,36.139745,25.224910,17.613783,1
0.004656,0.000996,0.005451,0.001254,0.005208,0.001252,0.004584,0.000849,0.002187,0.000667,0.002803,0.001314,0.072854,3.286738,0.519792,1.411210,0.514087,5.315412,7.950694,2.199804,2.958136,1.518506,1.457852,-0.157626,0.651695,0.028629,0.011667,346.000000,0.701644,0.920213,0.674464,1.000000,79.012193,0.679162,25.784244,18.371979,-13.046704,1
0.007835,0.003455,0.009911,0.004655,0.009101,0.004389,0.005251,0.001210,0.002068,0.000369,0.003074,0.001699,0.123597,1.869501,0.453234,0.916255,0.615043,3.989736,4.262358,1.864733,2.547867,0.975063,1.271843,-0.095325,0.495285,0.062387,0.029404,793.000000,0.697237,0.967073,0.765444,1.000000,106.669050,0.859610,37.725739,27.043360,79.844478,1
0.006243,0.001754,0.010828,0.004356,0.009518,0.004386,0.004326,0.000679,0.002073,0.000400,0.002725,0.001171,0.103120,1.760135,0.388273,1.534557,0.630951,4.280405,3.985562,1.894021,2.656714,0.958626,1.228332,-0.107965,0.512084,0.086736,0.040197,691.000000,0.482147,0.981534,0.722048,1.000000,96.568542,0.912154,31.856912,27.909532,79.428991,1
0.009544,0.003085,0.013375,0.005023,0.012204,0.004947,0.004245,0.000709,0.002059,0.000391,0.002681,0.001144,0.071746,1.967619,0.442765,1.656149,0.591094,4.900952,5.072094,2.104279,2.957304,0.967619,1.277087,-0.105697,0.533722,0.125457,0.087294,603.000000,0.695452,0.975728,0.724760,1.000000,91.497475,0.885661,32.831309,23.591664,24.381209,1
0.003248,0.000535,0.004820,0.001201,0.004335,0.001292,0.003387,0.000359,0.001998,0.000291,0.002422,0.000732,0.111107,1.957627,0.367375,1.172029,0.629713,4.110169,4.098032,1.904876,2.656778,1.093883,1.275444,-0.074509,0.439093,0.017087,0.012940,819.000000,0.667174,0.977327,0.737838,1.000000,106.568540,0.889453,37.475236,27.915363,68.051223,1
0.003216,0.000589,0.003362,0.000905,0.003299,0.000822,0.003666,0.000695,0.001956,0.000222,0.002454,0.000908,0.156536,0.910839,0.628953,1.323695,0.731047,3.882867,3.960056,1.823852,2.316625,0.551259,0.996463,-0.214616,0.655809,0.017134,0.017944,668.000000,0.661835,0.965318,0.719828,1.000000,96.911688,0.875623,33.827940,25.359095,60.218693,1
